index,status,param_train_end,param_num_boost_round,param_learning_rate,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_lambda_l1,param_lambda_l2,param_early_stopping_rounds,train_ic,train_ir,val_ic,val_ir,n_train_dates,n_val_dates,train_val_gap
639,ok,1750,160,0.07,48,0.8,0.6,30,0.01,0.1,20,0.3489748270906303,1.681831875443849,0.07323690706570908,0.470286845234321,1745,207,0.27573792002492126
640,ok,1700,160,0.05,48,0.6,0.8,30,0.001,0.001,10,0.4097482122529207,1.933723133336872,0.0718436076987177,0.39943216682475813,1695,257,0.337904604554203
641,ok,1800,280,0.07,16,0.6,0.7,80,0.0,0.1,20,0.2868821948316201,1.3945489270589648,0.091112848758531,0.5601716945249913,1795,157,0.1957693460730891
642,ok,1700,280,0.05,31,0.7,0.6,80,0.0,0.001,10,0.21020430101927517,0.8828368689054844,0.06588684141747472,0.30332468692695425,1695,257,0.14431745960180045
643,ok,1800,240,0.03,16,0.6,0.6,30,0.0,0.01,20,0.3217930805140455,1.5698293985526919,0.10778232138989126,0.5473815881246965,1795,157,0.21401075912415424
644,ok,1750,240,0.07,31,0.8,0.6,50,0.0,0.01,20,0.30124422478426016,1.4473710957295518,0.07598681049607195,0.437514602603096,1745,207,0.2252574142881882
645,ok,1800,280,0.07,48,0.6,0.6,30,0.01,0.001,20,0.36525151177502463,1.8251350167131792,0.10006113755029546,0.618230517573935,1795,157,0.2651903742247292
646,ok,1750,160,0.07,31,0.7,0.7,50,0.0,0.01,20,0.32324516714950924,1.5802395836129062,0.07397099043043166,0.4487052578690619,1745,207,0.2492741767190776
647,ok,1800,200,0.03,16,0.6,0.8,80,0.01,0.1,10,0.26215255673060606,1.1845238920519707,0.09404116793260907,0.4813962393638164,1795,157,0.16811138879799697
648,ok,1700,200,0.05,48,0.6,0.8,50,0.0,0.1,20,0.3541857635040637,1.675850520486602,0.07435801115342554,0.3972215993853786,1695,257,0.27982775235063817
649,ok,1700,200,0.05,16,0.6,0.6,50,0.01,0.1,30,0.3017891349298956,1.3917062514378122,0.0763594673504638,0.41725165776571954,1695,257,0.22542966757943184
650,ok,1800,160,0.03,48,0.7,0.7,80,0.001,0.001,30,0.28886934615616094,1.4184832361478066,0.09648182040722084,0.5193029253628013,1795,157,0.1923875257489401
651,ok,1750,160,0.03,16,0.6,0.6,80,0.0,0.01,30,0.2502377908436457,1.1337646283985496,0.08770501425963294,0.4577558521944565,1745,207,0.16253277658401277
652,ok,1750,200,0.05,48,0.6,0.6,80,0.001,0.1,30,0.25583010341116186,1.2129810931614982,0.08474782537227757,0.44163554125459736,1745,207,0.1710822780388843
653,ok,1750,160,0.07,16,0.7,0.6,30,0.01,0.01,10,0.3044859677001494,1.429355269429383,0.07644167714268078,0.4726825677192019,1745,207,0.2280442905574686
654,ok,1750,240,0.07,48,0.7,0.8,80,0.0,0.001,10,0.2811544581369291,1.3194893446583773,0.07396633124248722,0.4333678441143001,1745,207,0.20718812689444185
655,ok,1700,200,0.03,16,0.8,0.6,30,0.001,0.001,20,0.3356651660412616,1.5217386384080371,0.08148125030819095,0.4261901025986995,1695,257,0.25418391573307064
656,ok,1700,200,0.07,31,0.6,0.7,50,0.0,0.01,10,0.29226337286708765,1.3139764589277854,0.052483181358579004,0.29397256210426065,1695,257,0.23978019150850866
657,ok,1800,160,0.05,31,0.8,0.8,80,0.01,0.001,10,0.2843817335398188,1.3523649725571385,0.09425848690013926,0.5162755878398976,1795,157,0.19012324663967956
658,ok,1700,200,0.03,16,0.7,0.7,30,0.0,0.01,20,0.31584854418201896,1.4434232402831828,0.06581610220755996,0.3168921185255273,1695,257,0.250032441974459
659,ok,1750,240,0.05,16,0.6,0.8,80,0.0,0.01,20,0.2962881357639763,1.4065305230765395,0.08747258133594828,0.48300761062135,1745,207,0.20881555442802802
660,ok,1700,280,0.05,31,0.8,0.7,30,0.01,0.1,20,0.38866912891935573,1.8645018411531247,0.06327409980400414,0.34796684242651,1695,257,0.32539502911535156
661,ok,1750,280,0.07,48,0.7,0.6,50,0.001,0.1,10,0.28254693951391063,1.3340620764480144,0.07149683875501076,0.4180894247184198,1745,207,0.21105010075889988
662,ok,1800,240,0.03,16,0.8,0.8,50,0.01,0.01,20,0.3116406475773422,1.5035453098274734,0.09513236343318804,0.5018568236575567,1795,157,0.21650828414415418
663,ok,1750,240,0.07,48,0.8,0.6,50,0.0,0.1,30,0.2988900564074866,1.4221366599429655,0.07280367476757227,0.4253723285756387,1745,207,0.22608638163991435
664,ok,1700,240,0.05,16,0.6,0.6,50,0.01,0.01,10,0.2766469977864511,1.2219104627789625,0.07493025998633916,0.38654909258248277,1695,257,0.2017167378001119
665,ok,1750,200,0.03,16,0.7,0.6,80,0.001,0.001,20,0.2379023475892249,1.0909406720733081,0.08471293971223029,0.41308059950257925,1745,207,0.15318940787699462
666,ok,1800,160,0.05,48,0.6,0.8,50,0.01,0.1,20,0.3554190545471043,1.747623120521467,0.08626021252210515,0.4768034152545166,1795,157,0.2691588420249992
667,ok,1700,160,0.03,16,0.7,0.7,30,0.01,0.1,10,0.284291243783823,1.2325998470027129,0.06317229941821415,0.29398360090497927,1695,257,0.22111894436560883
668,ok,1750,280,0.03,31,0.7,0.7,80,0.001,0.1,20,0.23978262058563185,1.0618809603980421,0.08491777391313594,0.411922292410192,1745,207,0.1548648466724959
669,ok,1800,280,0.03,31,0.8,0.6,50,0.001,0.1,20,0.2993465147872392,1.4219449940245368,0.11118305010971316,0.5627728433222596,1795,157,0.18816346467752607
670,ok,1800,160,0.05,31,0.7,0.7,80,0.01,0.1,10,0.24760364703624801,1.1506685717087068,0.08229337349362478,0.4538891847920628,1795,157,0.16531027354262323
671,ok,1800,280,0.07,31,0.6,0.6,50,0.0,0.001,30,0.33094317680354157,1.6315393189446135,0.09897008583136135,0.5615617841895233,1795,157,0.23197309097218022
672,ok,1700,160,0.03,48,0.6,0.6,80,0.01,0.001,20,0.24613613361767966,1.0639832682712071,0.07472252844421166,0.39798482491914244,1695,257,0.171413605173468
673,ok,1750,280,0.03,48,0.7,0.7,30,0.001,0.1,10,0.3388013566873956,1.596072914327511,0.07791098136880709,0.37708343908374153,1745,207,0.2608903753185885
674,ok,1800,160,0.07,16,0.8,0.8,80,0.001,0.1,10,0.3073307546356469,1.5329325256891126,0.08252111199904334,0.4898007920917362,1795,157,0.22480964263660358
675,ok,1700,200,0.07,16,0.7,0.7,30,0.0,0.1,10,0.314216137384322,1.4646650726989776,0.06001756160950351,0.3442213082072167,1695,257,0.2541985757748185
676,ok,1800,280,0.07,31,0.8,0.7,50,0.01,0.01,20,0.34249163264752974,1.702696877748998,0.09730702292096591,0.5714912765656716,1795,157,0.24518460972656383
677,ok,1750,160,0.05,16,0.6,0.7,50,0.001,0.1,20,0.3063594232979805,1.4580606235704254,0.0729196773908663,0.3802201328569903,1745,207,0.2334397459071142
678,ok,1800,160,0.03,31,0.8,0.7,50,0.001,0.1,10,0.2824610177664089,1.335012507711007,0.09832766406372606,0.5079967223415444,1795,157,0.18413335370268286
679,ok,1800,160,0.05,31,0.8,0.8,50,0.0,0.01,30,0.37212802919945226,1.9308235853247167,0.08251612594601095,0.48786748301902266,1795,157,0.2896119032534413
680,ok,1750,240,0.03,16,0.7,0.8,50,0.0,0.001,30,0.32072089451972496,1.4826930575519044,0.08902518624058608,0.46024710664957025,1745,207,0.23169570827913888
681,ok,1750,240,0.03,16,0.7,0.6,50,0.01,0.01,30,0.33180893150127605,1.6217321079569897,0.09243712394904986,0.5016572343905031,1745,207,0.2393718075522262
682,ok,1750,240,0.07,31,0.7,0.6,30,0.01,0.1,30,0.3690373701908572,1.8513102143949092,0.0786110223980483,0.45932390948077406,1745,207,0.2904263477928089
683,ok,1800,160,0.07,48,0.8,0.6,30,0.01,0.01,30,0.36444373200665015,1.8848606125522755,0.1017936642079722,0.5765580093980155,1795,157,0.26265006779867794
684,ok,1700,160,0.03,31,0.7,0.6,80,0.001,0.001,30,0.24857266377146825,1.0773356919684554,0.06976593178195695,0.3642956625488041,1695,257,0.1788067319895113
685,ok,1750,200,0.03,48,0.8,0.6,50,0.001,0.1,10,0.2622828757435396,1.166784768274544,0.08706186081551984,0.4496052337330024,1745,207,0.17522101492801975
686,ok,1700,280,0.05,48,0.8,0.8,50,0.0,0.001,30,0.3482836916245406,1.6035787870563416,0.07210308015519261,0.3994259723446429,1695,257,0.27618061146934797
687,ok,1700,280,0.05,48,0.6,0.7,30,0.01,0.1,20,0.34797280317572,1.6343230450635025,0.05785788379657907,0.3054652679145185,1695,257,0.2901149193791409
688,ok,1700,240,0.05,16,0.7,0.8,30,0.0,0.1,10,0.306588496269449,1.361257994908275,0.07119162666476131,0.3672721079667483,1695,257,0.2353968696046877
689,ok,1750,240,0.05,31,0.7,0.8,30,0.01,0.01,20,0.4064054958535944,2.039057060974052,0.07917784118982109,0.44657811338725983,1745,207,0.32722765466377335
690,ok,1750,280,0.03,16,0.7,0.7,30,0.01,0.01,20,0.30938813236361473,1.466541556940097,0.08313485212404143,0.4448225125263831,1745,207,0.2262532802395733
691,ok,1800,240,0.05,48,0.8,0.6,30,0.001,0.1,20,0.3845465367658223,1.9590895950147995,0.11132880918493611,0.6554858493821208,1795,157,0.2732177275808862
692,ok,1750,240,0.03,31,0.7,0.7,50,0.01,0.1,10,0.2936535586515829,1.340744338281607,0.07895015718039577,0.38762015765842417,1745,207,0.2147034014711871
693,ok,1700,280,0.05,31,0.6,0.8,30,0.01,0.001,20,0.41391696134235795,1.9808288231050621,0.06514759997669159,0.35325310980072877,1695,257,0.3487693613656664
694,ok,1750,200,0.03,31,0.6,0.8,50,0.01,0.1,20,0.3282987895704534,1.5275407565437018,0.08893362341522372,0.47020055622932433,1745,207,0.23936516615522968
695,ok,1700,240,0.07,16,0.8,0.7,30,0.01,0.01,30,0.32803824862755787,1.5295525676041424,0.060131013793054224,0.33830291997946654,1695,257,0.2679072348345036
696,ok,1750,240,0.03,16,0.8,0.6,50,0.001,0.01,30,0.3092173085321767,1.4830048586000573,0.09014900391684129,0.4871737273000695,1745,207,0.21906830461533544
697,ok,1800,240,0.05,48,0.7,0.6,80,0.001,0.1,30,0.27341596115063516,1.3258633239521707,0.10343260765932086,0.5642262954837959,1795,157,0.1699833534913143
698,ok,1800,280,0.03,31,0.8,0.7,50,0.01,0.1,30,0.32624565094900776,1.6156963034875538,0.10260602318662013,0.5427683882630577,1795,157,0.22363962776238763
699,ok,1800,160,0.03,31,0.6,0.7,30,0.0,0.01,30,0.40366760875120394,2.062644891031646,0.10585815660152711,0.5737733457982415,1795,157,0.2978094521496768
700,ok,1750,160,0.07,48,0.8,0.7,80,0.0,0.01,20,0.25714899168224664,1.2262635011761773,0.06941238126583686,0.42627989376321823,1745,207,0.18773661041640977
701,ok,1750,280,0.05,16,0.8,0.7,80,0.001,0.001,20,0.261371765976551,1.2249036170445604,0.08236173090917538,0.4911128777058907,1745,207,0.17901003506737562
702,ok,1700,280,0.03,48,0.7,0.8,30,0.001,0.01,20,0.4187213068533448,2.0479021050673256,0.07705735751764695,0.39731303614902935,1695,257,0.3416639493356979
703,ok,1750,280,0.07,31,0.6,0.6,80,0.001,0.001,20,0.24468790667317566,1.1806721178364563,0.07874121638404467,0.42296803978213143,1745,207,0.165946690289131
704,ok,1750,160,0.03,16,0.8,0.7,30,0.01,0.01,20,0.29951689503814377,1.3911458430291765,0.09114067514080694,0.4705450040613396,1745,207,0.20837621989733685
705,ok,1700,200,0.07,16,0.8,0.7,50,0.0,0.001,30,0.3071601337524279,1.3964974862816846,0.06220370265402113,0.3520376237555346,1695,257,0.24495643109840676
706,ok,1800,200,0.05,31,0.6,0.7,50,0.0,0.001,10,0.30279808689731946,1.4593732724954454,0.08585942345140656,0.4477876989564797,1795,157,0.2169386634459129
707,ok,1750,240,0.05,16,0.7,0.8,30,0.01,0.01,30,0.3510629532539808,1.6765707057323782,0.09187012482239594,0.51658706259825,1745,207,0.25919282843158487
708,ok,1750,200,0.03,16,0.8,0.7,50,0.01,0.001,10,0.291501696456444,1.3377598438766456,0.08907052241080743,0.45156717147606423,1745,207,0.2024311740456366
709,ok,1800,280,0.05,31,0.7,0.6,80,0.01,0.01,10,0.242286395577411,1.1569297591880894,0.09767174251075514,0.5234990564596171,1795,157,0.14461465306665586
710,ok,1800,200,0.03,16,0.8,0.6,50,0.0,0.1,20,0.29942488429976993,1.4408752805775649,0.10838171106920022,0.578672456262335,1795,157,0.1910431732305697
711,ok,1800,280,0.05,16,0.6,0.8,80,0.01,0.01,30,0.318721465248212,1.544307666245135,0.09517512169867927,0.5134942053719594,1795,157,0.22354634354953273
712,ok,1750,200,0.03,31,0.6,0.8,50,0.01,0.01,10,0.31719591446502887,1.456126740186848,0.08936856141684386,0.4666587463350128,1745,207,0.22782735304818502
713,ok,1750,280,0.03,31,0.8,0.6,80,0.0,0.001,10,0.20042799892962798,0.8651097289596436,0.08037557600855855,0.393285488331291,1745,207,0.12005242292106943
714,ok,1800,200,0.07,16,0.7,0.6,50,0.01,0.1,20,0.327531937256583,1.6342189461374426,0.10014888122991765,0.6009659268523991,1795,157,0.2273830560266653
715,ok,1800,160,0.05,31,0.6,0.7,80,0.0,0.01,10,0.25790315213091014,1.1985048449488054,0.09098493913269619,0.487454666572791,1795,157,0.16691821299821397
716,ok,1750,200,0.03,31,0.6,0.7,30,0.0,0.1,10,0.35781833091132464,1.7105872031664044,0.08597925654636053,0.41725859059692844,1745,207,0.27183907436496413
717,ok,1800,240,0.03,48,0.6,0.8,50,0.01,0.01,10,0.31465397211723184,1.472452453281979,0.09402318582285851,0.5103881829724,1795,157,0.22063078629437333
718,ok,1700,240,0.05,48,0.6,0.7,30,0.01,0.001,10,0.3317836742146457,1.4826303296518408,0.053621372715843586,0.27016455326625294,1695,257,0.2781623014988021
719,ok,1750,240,0.05,16,0.6,0.8,30,0.0,0.001,10,0.29937359775257544,1.3661803760842077,0.07643234545754056,0.3925688311812767,1745,207,0.22294125229503486
720,ok,1800,240,0.03,48,0.6,0.6,80,0.0,0.01,30,0.26640687459611134,1.260740771553594,0.09959213889817337,0.5264856060640057,1795,157,0.16681473569793798
721,ok,1700,240,0.03,31,0.8,0.6,80,0.01,0.001,10,0.20251899797377426,0.8288230652046977,0.06923719225982713,0.3147838690870599,1695,257,0.13328180571394713
722,ok,1750,280,0.07,31,0.6,0.6,80,0.0,0.01,30,0.2542957308669184,1.233967226009018,0.07986916008208407,0.4368717895103934,1745,207,0.17442657078483437
723,ok,1700,160,0.03,16,0.8,0.6,50,0.001,0.1,30,0.3054487664791725,1.3870630460267719,0.08671197405026392,0.45744754149212763,1695,257,0.2187367924289086
724,ok,1800,160,0.05,16,0.8,0.8,80,0.001,0.1,20,0.3042620283612608,1.4834343318340513,0.09554325098733281,0.5041913201571213,1795,157,0.20871877737392802
725,ok,1750,200,0.03,31,0.8,0.6,80,0.01,0.01,20,0.2266643880582144,1.0227814140682885,0.08291251673136943,0.4325915375844052,1745,207,0.14375187132684497
726,ok,1800,200,0.07,31,0.7,0.6,50,0.001,0.1,30,0.3160497793348369,1.558602784905681,0.0957887629215054,0.5665030573214901,1795,157,0.2202610164133315
727,ok,1800,200,0.03,31,0.7,0.8,30,0.01,0.001,30,0.4215711995699809,2.1327220191615024,0.09471557529665942,0.522798257715104,1795,157,0.3268556242733215
728,ok,1800,160,0.07,31,0.8,0.6,50,0.01,0.1,20,0.3202752505389156,1.5832414709246008,0.09723541160365162,0.5575659228448709,1795,157,0.22303983893526397
729,ok,1700,280,0.07,31,0.8,0.7,80,0.01,0.001,30,0.2665734387106045,1.230264851869317,0.07424862965328091,0.4358389412382883,1695,257,0.1923248090573236
730,ok,1800,240,0.07,48,0.6,0.8,50,0.0,0.01,10,0.33981249193382057,1.6423175211149295,0.08206587298237944,0.48879997112221546,1795,157,0.25774661895144113
731,ok,1750,280,0.05,16,0.8,0.6,50,0.01,0.1,10,0.2634687759290921,1.19290664720754,0.07732953684334579,0.4109804967823313,1745,207,0.18613923908574634
732,ok,1700,160,0.03,16,0.6,0.7,30,0.0,0.1,20,0.30088934601524286,1.3404578593844054,0.07213468104946129,0.3436290746709819,1695,257,0.22875466496578156
733,ok,1700,200,0.07,16,0.6,0.6,50,0.0,0.01,20,0.3193916295403336,1.5105886545829754,0.07500025090794923,0.42330347949107905,1695,257,0.2443913786323844
734,ok,1700,200,0.03,48,0.6,0.7,30,0.0,0.001,20,0.3702405993292095,1.7284729088200563,0.06511387189689215,0.32344899542692324,1695,257,0.30512672743231734
735,ok,1750,240,0.03,16,0.8,0.7,30,0.001,0.1,10,0.2853385324211115,1.2743585409531328,0.0863360786967691,0.4100061101045793,1745,207,0.19900245372434242
736,ok,1700,280,0.07,48,0.8,0.6,50,0.01,0.001,30,0.2854771188206709,1.3228449319796018,0.06380731560049166,0.3515423276181574,1695,257,0.22166980322017923
737,ok,1800,280,0.07,16,0.8,0.8,50,0.001,0.1,10,0.32195097395815037,1.5708089413560782,0.07285677106503881,0.4640818713877981,1795,157,0.24909420289311157
738,ok,1750,240,0.05,31,0.7,0.7,30,0.0,0.001,30,0.3906871786355128,1.9495274646059104,0.08056072480302628,0.4219749088234145,1745,207,0.3101264538324865
739,ok,1700,240,0.03,48,0.6,0.7,80,0.0,0.001,30,0.2658599353422791,1.1715800759086492,0.07260205643339936,0.3593046510659168,1695,257,0.19325787890887974
740,ok,1750,240,0.03,48,0.7,0.7,50,0.001,0.1,20,0.3092713478774457,1.4376817244874254,0.08730356360455159,0.43445089395604136,1745,207,0.2219677842728941
741,ok,1800,200,0.07,48,0.7,0.7,50,0.0,0.01,10,0.3083466966293041,1.4960898565184468,0.08441910797581305,0.4997375181624607,1795,157,0.22392758865349105
742,ok,1800,200,0.07,16,0.6,0.7,50,0.01,0.001,10,0.3005348813685046,1.4278250961061765,0.08216489495808588,0.4389717965714274,1795,157,0.21836998641041871
743,ok,1700,280,0.07,16,0.7,0.6,50,0.01,0.1,10,0.2719712866608039,1.2356954119903136,0.05886636579717999,0.3280759970525949,1695,257,0.2131049208636239
744,ok,1800,280,0.05,31,0.7,0.8,80,0.01,0.001,30,0.3059845417603967,1.4715043085306787,0.09505017961988071,0.5107443052183455,1795,157,0.21093436214051597
745,ok,1700,280,0.03,31,0.8,0.7,80,0.001,0.001,30,0.24224249385531876,1.0490687336255837,0.0731870889495187,0.3649649278472181,1695,257,0.16905540490580007
746,ok,1700,240,0.05,31,0.6,0.6,50,0.0,0.001,30,0.3071470135949785,1.408621650760977,0.07369969793578317,0.3911885399243257,1695,257,0.2334473156591953
747,ok,1800,160,0.05,48,0.7,0.7,50,0.0,0.01,30,0.3360937503104511,1.6764159548341426,0.09796101129010562,0.5392601214683552,1795,157,0.23813273902034546
748,ok,1700,160,0.03,16,0.6,0.6,30,0.01,0.1,20,0.32861524082764887,1.4967518549298173,0.08900286472179368,0.45324743553192504,1695,257,0.23961237610585517
749,ok,1700,240,0.03,31,0.6,0.7,80,0.01,0.01,20,0.2500060872279764,1.073362185099882,0.07360421093598095,0.3556295417016217,1695,257,0.17640187629199544
750,ok,1750,280,0.05,48,0.6,0.8,50,0.0,0.001,10,0.33221773880760713,1.58073406024266,0.08810167280234966,0.5056752888253138,1745,207,0.24411606600525748
751,ok,1750,280,0.03,31,0.6,0.7,80,0.0,0.1,30,0.2544084293936487,1.124681449014209,0.09111162860561263,0.47143994304884257,1745,207,0.1632968007880361
752,ok,1700,160,0.03,31,0.6,0.7,30,0.001,0.01,10,0.34416565406393723,1.5174960664210388,0.06633654739049745,0.30674738867697443,1695,257,0.2778291066734398
753,ok,1800,200,0.07,31,0.6,0.6,50,0.0,0.1,30,0.32262927867685026,1.5827231540114786,0.09949396961934728,0.5551406204407502,1795,157,0.22313530905750298
754,ok,1750,200,0.03,16,0.7,0.7,80,0.001,0.01,20,0.23622009547568965,1.041833077389925,0.08648564477058854,0.4171315149706395,1745,207,0.1497344507051011
755,ok,1750,160,0.07,31,0.8,0.8,30,0.001,0.1,20,0.4073650767932679,2.0636474103438855,0.06423342731799783,0.3997865797585335,1745,207,0.3431316494752701
756,ok,1750,280,0.05,31,0.7,0.6,80,0.01,0.1,20,0.2372552485694917,1.0908449551075161,0.08313686990961781,0.42704493464167187,1745,207,0.15411837865987388
757,ok,1750,160,0.05,16,0.8,0.8,30,0.01,0.1,10,0.30633180773674495,1.3989847364742345,0.08243327798628254,0.4522389869951614,1745,207,0.22389852975046243
758,ok,1800,280,0.05,31,0.6,0.6,50,0.01,0.001,30,0.32280883430622453,1.5630385689978321,0.10367792746545511,0.5342827524020396,1795,157,0.2191309068407694
759,ok,1750,160,0.07,48,0.6,0.7,50,0.01,0.1,20,0.31974274033209477,1.5652098838009911,0.06364517032034024,0.35643788581063596,1745,207,0.25609757001175454
760,ok,1800,240,0.05,16,0.6,0.7,30,0.0,0.01,20,0.29667470306057114,1.4171413687835404,0.08936190707798168,0.45799531260938336,1795,157,0.20731279598258945
761,ok,1750,200,0.07,31,0.6,0.6,80,0.0,0.1,20,0.2425205776993881,1.1637750345618327,0.07895021397667336,0.4301720950077294,1745,207,0.16357036372271472
762,ok,1800,280,0.05,48,0.6,0.8,50,0.0,0.01,10,0.3359797222979803,1.6230126775750346,0.09229193766452136,0.5021103920064897,1795,157,0.24368778463345891
763,ok,1700,160,0.07,31,0.8,0.7,30,0.001,0.01,30,0.39253155205360035,1.943343771850204,0.07020582173381698,0.3983570298320484,1695,257,0.3223257303197834
764,ok,1750,280,0.07,48,0.7,0.8,50,0.01,0.1,10,0.33358160771529755,1.5782964466784692,0.07520233731817774,0.4310811328389043,1745,207,0.25837927039711983
765,ok,1700,240,0.05,31,0.6,0.7,80,0.001,0.001,20,0.25822021275585505,1.1507869351849986,0.0713749012860769,0.36070801027600297,1695,257,0.18684531146977815
766,ok,1800,160,0.03,48,0.8,0.7,30,0.01,0.001,30,0.3784871531178029,1.9071291923238893,0.09603882586055468,0.4852026601835574,1795,157,0.2824483272572482
767,ok,1700,280,0.03,16,0.6,0.6,30,0.0,0.01,20,0.3299549996613659,1.5344112434227528,0.08827923383500662,0.460277623584162,1695,257,0.24167576582635925
768,ok,1800,280,0.07,31,0.8,0.8,80,0.01,0.001,20,0.31707660334948684,1.5929211823908438,0.0780760005958084,0.4485218551019195,1795,157,0.23900060275367846
769,ok,1750,160,0.03,48,0.8,0.8,80,0.01,0.01,30,0.2752222112781266,1.2408690513185379,0.08396079204035516,0.4407264974862431,1745,207,0.19126141923777146
770,ok,1800,280,0.07,16,0.8,0.8,30,0.0,0.01,20,0.33355603207492235,1.609790341331199,0.09264211847018645,0.5352757484446187,1795,157,0.2409139136047359
771,ok,1700,200,0.03,48,0.8,0.6,80,0.001,0.001,20,0.2341769452306966,1.0129218293395197,0.07021112004400012,0.3531903177859366,1695,257,0.16396582518669647
772,ok,1700,240,0.05,48,0.8,0.8,80,0.0,0.001,30,0.2916314339413365,1.306198183531357,0.07488294767598266,0.38163020135789566,1695,257,0.21674848626535384
773,ok,1750,160,0.07,31,0.7,0.8,80,0.001,0.001,20,0.305973279620268,1.4802053260232606,0.08588320426678235,0.5197331480822551,1745,207,0.22009007535348563
774,ok,1800,240,0.07,16,0.7,0.7,80,0.0,0.01,30,0.2772576623581993,1.3623288176570763,0.0849753010078919,0.4970583648486688,1795,157,0.1922823613503074
775,ok,1700,240,0.03,16,0.7,0.7,30,0.0,0.1,30,0.31645654656944094,1.4595668241637763,0.06166637592880147,0.30218744841481826,1695,257,0.25479017064063947
776,ok,1700,240,0.07,48,0.8,0.8,80,0.001,0.01,30,0.2997471772704692,1.3755445220201015,0.07504650465712774,0.4297149800616561,1695,257,0.22470067261334142
777,ok,1800,240,0.03,48,0.8,0.6,50,0.001,0.1,10,0.2809414760637068,1.2915917401567327,0.10649880426431224,0.5290866506500015,1795,157,0.17444267179939454
778,ok,1700,240,0.07,31,0.6,0.8,30,0.0,0.001,20,0.3978356623886275,1.8859912683627476,0.06553772631655613,0.3857568113557096,1695,257,0.33229793607207136
779,ok,1800,240,0.03,16,0.8,0.6,30,0.0,0.1,30,0.3219663449469151,1.5677936034003703,0.10933872764898112,0.5729508876780366,1795,157,0.212627617297934
780,ok,1750,160,0.05,48,0.7,0.7,30,0.01,0.01,30,0.382997391502582,1.8745755549478091,0.07584702244163333,0.42623289700018957,1745,207,0.30715036906094867
781,ok,1700,280,0.07,31,0.6,0.7,50,0.01,0.001,10,0.2831981905832999,1.2454865214495197,0.05183985243318267,0.2706572267658071,1695,257,0.23135833815011725
782,ok,1700,160,0.07,31,0.8,0.8,80,0.01,0.01,20,0.30111232487344786,1.3898979992231708,0.07663517034732477,0.42675996910097574,1695,257,0.2244771545261231
783,ok,1700,200,0.07,31,0.6,0.8,80,0.0,0.01,20,0.27906097353810827,1.286532618546092,0.061122922167052465,0.31844062446484195,1695,257,0.21793805137105582
784,ok,1800,160,0.03,16,0.7,0.6,30,0.01,0.1,10,0.28265596670644183,1.3124346877710824,0.10394642688101591,0.48401360711522745,1795,157,0.17870953982542592
785,ok,1750,280,0.07,48,0.8,0.6,50,0.01,0.01,20,0.3111543369219424,1.5045122106593254,0.0749691063404339,0.46736266755826766,1745,207,0.23618523058150848
786,ok,1700,280,0.05,16,0.7,0.6,80,0.01,0.01,20,0.2360277975538192,1.03151017782406,0.07289345067693988,0.3736963542509194,1695,257,0.16313434687687933
787,ok,1800,240,0.05,31,0.7,0.7,30,0.0,0.1,20,0.38935065560800586,1.9426774640522417,0.09599399248367944,0.5179099238256446,1795,157,0.2933566631243264
788,ok,1750,280,0.03,16,0.8,0.8,50,0.001,0.001,30,0.3341978932635314,1.5719013425940995,0.08319826446587515,0.4437799184652071,1745,207,0.25099962879765625
789,ok,1750,280,0.03,48,0.7,0.7,50,0.01,0.01,30,0.32608403767791844,1.5374217889374817,0.08587391929775069,0.4456520769236455,1745,207,0.24021011838016776
790,ok,1700,160,0.03,48,0.6,0.7,30,0.001,0.01,20,0.3838960307828705,1.8200614111728446,0.06630531329251625,0.32651476892072345,1695,257,0.3175907174903542
791,ok,1800,240,0.07,16,0.6,0.6,80,0.01,0.01,30,0.2738597514810396,1.3342378588558974,0.09117772408166235,0.5070566363151252,1795,157,0.18268202739937722
792,ok,1800,160,0.07,48,0.8,0.8,50,0.0,0.01,30,0.3722551477138624,1.913523652768302,0.07406827223020136,0.5020267488441144,1795,157,0.2981868754836611
793,ok,1700,280,0.05,48,0.8,0.6,50,0.001,0.1,30,0.29796341748145744,1.370587729429556,0.07858430446829921,0.4433146186024059,1695,257,0.2193791130131582
794,ok,1700,240,0.03,31,0.6,0.7,30,0.001,0.01,10,0.34416565406393723,1.5174960664210388,0.06633654739049745,0.30674738867697443,1695,257,0.2778291066734398
795,ok,1800,280,0.07,48,0.6,0.7,30,0.01,0.1,20,0.3677620869815013,1.7736092565252854,0.06854383404136108,0.4219181131848089,1795,157,0.29921825294014026
796,ok,1750,160,0.07,31,0.7,0.7,50,0.01,0.1,30,0.343025604079734,1.6872526005794115,0.07358049825534244,0.43186820507344237,1745,207,0.2694451058243915
797,ok,1800,240,0.05,16,0.7,0.7,50,0.01,0.001,20,0.3226863312598156,1.6023877042826733,0.09674865680579567,0.5446408903329695,1795,157,0.22593767445401994
798,ok,1750,160,0.03,48,0.8,0.7,30,0.0,0.1,30,0.3817109952606576,1.9159024735680374,0.0865280899081859,0.4529253644412461,1745,207,0.2951829053524717
799,ok,1800,280,0.07,16,0.6,0.6,80,0.0,0.001,30,0.28534096532218145,1.4207309646899249,0.09840189440120638,0.5562586029229192,1795,157,0.18693907092097506
