index,status,train_end,param_num_boost_round,param_learning_rate,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_lambda_l1,param_lambda_l2,param_early_stopping_rounds,train_ic,train_ir,val_ic,val_ir,n_train_dates,n_val_dates,train_val_gap
14,ok,1800,160,0.07,16,0.7,0.6,80,0.01,0.001,10,0.25258139427056653,1.2309181930335742,0.09187166399149355,0.5336163024892814,1793,155,0.16070973027907298
15,ok,1800,280,0.03,31,0.6,0.6,80,0.01,0.01,10,0.23214962800041022,1.0683129038327988,0.10425373419602582,0.5371774649350349,1793,155,0.1278958938043844
16,ok,1800,200,0.07,16,0.6,0.8,50,0.0,0.1,30,0.3547449887391319,1.8363225283650202,0.08419794486061286,0.4953344611028478,1793,155,0.270547043878519
17,ok,1800,240,0.05,31,0.8,0.7,50,0.001,0.01,30,0.366944595191763,1.9653729284607622,0.10800534601280395,0.6876880598180122,1793,155,0.25893924917895905
18,ok,1800,200,0.07,16,0.6,0.6,80,0.001,0.01,20,0.2924763738618986,1.4741690262788507,0.09207887555852301,0.5688846921442278,1793,155,0.2003974983033756
19,ok,1800,200,0.07,16,0.8,0.7,30,0.0,0.01,30,0.39106415586418986,2.1197904328673114,0.0790964250439408,0.4767945277431342,1793,155,0.3119677308202491
20,ok,1800,200,0.05,16,0.6,0.6,30,0.01,0.1,30,0.3509787757769551,1.8013096378817917,0.10133990545116935,0.5746080933100185,1793,155,0.24963887032578574
21,ok,1800,280,0.07,31,0.7,0.6,80,0.01,0.1,10,0.2525067453095027,1.2311185752026144,0.09118493261924493,0.5325190126163224,1793,155,0.16132181269025775
22,ok,1800,200,0.05,31,0.7,0.7,80,0.0,0.001,10,0.2901453545392195,1.4051458522905667,0.09033235064903501,0.5361857604160165,1793,155,0.19981300389018453
23,ok,1800,160,0.03,48,0.7,0.7,80,0.01,0.1,30,0.3040299289574142,1.5670973281000884,0.09820058663092279,0.5804057158467796,1793,155,0.20582934232649142
24,ok,1800,160,0.05,16,0.7,0.7,50,0.001,0.01,10,0.34082601924586153,1.6984910882075825,0.09686615649696496,0.5873086246030769,1793,155,0.24395986274889658
25,ok,1800,160,0.05,16,0.6,0.7,50,0.01,0.01,20,0.38208897130538794,1.9793139029241253,0.0987542191831866,0.5722173403573834,1793,155,0.2833347521222013
26,ok,1800,200,0.05,48,0.8,0.8,30,0.0,0.1,30,0.45037167258728006,2.440839437098368,0.09128960491422054,0.5848153400871108,1793,155,0.3590820676730595
27,ok,1800,200,0.07,31,0.8,0.7,50,0.0,0.1,30,0.3841827338253317,2.0313065860597175,0.09540821851033482,0.6076820417755642,1793,155,0.28877451531499687
28,ok,1800,200,0.07,16,0.8,0.6,30,0.0,0.1,10,0.32513493707726837,1.6295681989190074,0.07936028155025437,0.5033175363282776,1793,155,0.245774655527014
29,ok,1800,280,0.05,31,0.6,0.7,50,0.001,0.1,10,0.36523408806341545,1.8301492562748651,0.10431859269511126,0.6062995545236876,1793,155,0.26091549536830416
30,ok,1800,160,0.03,16,0.8,0.6,30,0.01,0.01,20,0.3408089638577511,1.7147999447555031,0.09989605123168396,0.5602767237742036,1793,155,0.24091291262606715
31,ok,1800,200,0.07,16,0.6,0.7,30,0.001,0.001,20,0.3496305271654366,1.7663492632891695,0.09211746700001484,0.5688497585826946,1793,155,0.25751306016542175
32,ok,1800,280,0.05,48,0.7,0.6,30,0.0,0.001,30,0.4055877868111382,2.13102580494808,0.09270761359808477,0.5952621915909806,1793,155,0.31288017321305345
33,ok,1800,240,0.05,16,0.8,0.6,50,0.01,0.001,30,0.3210818295439655,1.5714634592575183,0.09441905024071737,0.5053569436767089,1793,155,0.22666277930324816
34,ok,1800,160,0.05,31,0.8,0.7,50,0.0,0.01,30,0.37241185356333034,1.9616549464424196,0.10093886310740746,0.5913701205730201,1793,155,0.2714729904559229
35,ok,1800,160,0.03,31,0.6,0.6,50,0.01,0.1,30,0.33147081687160707,1.6611076325883667,0.10721542533885124,0.5602220910394262,1793,155,0.2242553915327558
36,ok,1800,200,0.07,48,0.7,0.6,50,0.01,0.01,10,0.31160653280645495,1.524556639233893,0.08532477727278251,0.520561353436222,1793,155,0.22628175553367244
37,ok,1800,280,0.03,31,0.6,0.8,30,0.01,0.1,10,0.41888028846790515,2.245119724967957,0.10223166453721942,0.5526377375889826,1793,155,0.3166486239306857
38,ok,1800,280,0.03,31,0.7,0.7,80,0.01,0.001,10,0.26150819396913194,1.2844847567015734,0.09551087443985339,0.5283534898527278,1793,155,0.16599731952927854
39,ok,1800,240,0.05,16,0.8,0.6,50,0.0,0.01,20,0.32392085131611714,1.5787618196260726,0.09642194307195517,0.5061948486148697,1793,155,0.22749890824416197
40,ok,1800,280,0.03,48,0.8,0.7,30,0.001,0.1,20,0.42318708050265263,2.3018693026973946,0.09392083995756427,0.543058875118519,1793,155,0.32926624054508835
41,ok,1800,200,0.07,48,0.7,0.6,30,0.01,0.1,30,0.3976569821482848,2.128270865521568,0.07282705696470772,0.44303594273520824,1793,155,0.3248299251835771
42,ok,1800,240,0.05,48,0.8,0.8,50,0.001,0.001,10,0.35718935466925944,1.7983088090702632,0.09625942510048777,0.5258076485244475,1793,155,0.2609299295687717
43,ok,1800,280,0.05,48,0.6,0.8,30,0.001,0.01,20,0.45348232225094603,2.553778934632997,0.08555581503385051,0.4990111401116034,1793,155,0.3679265072170955
44,ok,1800,240,0.07,16,0.7,0.7,80,0.001,0.001,20,0.3250094527119981,1.6434978108314162,0.09350395705061915,0.5884574756027396,1793,155,0.23150549566137896
45,ok,1800,160,0.05,48,0.7,0.7,80,0.0,0.1,30,0.3317637077269302,1.6696096068739585,0.09213585665915469,0.5852426140038053,1793,155,0.2396278510677755
46,ok,1800,160,0.03,16,0.7,0.7,30,0.001,0.01,20,0.3466907174904438,1.7375807284713338,0.10081978721688967,0.5766556573703823,1793,155,0.2458709302735541
47,ok,1800,280,0.03,16,0.7,0.6,80,0.01,0.001,30,0.2704123160506388,1.3278059449561612,0.10318937705176634,0.5623769069512282,1793,155,0.16722293899887247
48,ok,1800,160,0.05,48,0.8,0.8,50,0.001,0.001,20,0.37799289199260483,1.968649715602054,0.09512733752050082,0.4985891380802348,1793,155,0.28286555447210404
49,ok,1800,240,0.07,31,0.8,0.6,80,0.01,0.1,20,0.2777197761468186,1.3645750055824175,0.10441686457399253,0.6114494787519685,1793,155,0.17330291157282607
50,ok,1800,200,0.07,31,0.8,0.7,50,0.01,0.1,30,0.38130552479992247,1.984817058525131,0.10074072729751493,0.6368710599712337,1793,155,0.28056479750240754
51,ok,1800,280,0.03,48,0.6,0.8,80,0.0,0.001,20,0.3264846767706493,1.6123532893676935,0.09877752948712583,0.5379758500677304,1793,155,0.22770714728352348
52,ok,1800,200,0.05,16,0.8,0.7,50,0.001,0.001,10,0.32801100050193627,1.6178467311569928,0.09722925402415025,0.5937118672058292,1793,155,0.23078174647778602
53,ok,1800,200,0.07,31,0.7,0.6,80,0.001,0.1,10,0.2501454309666859,1.2030191743014895,0.08968333442752895,0.5120765725174087,1793,155,0.16046209653915694
54,ok,1800,200,0.05,16,0.8,0.7,50,0.01,0.001,20,0.35009574636085083,1.773975397787608,0.0995342514129138,0.6111407708820643,1793,155,0.250561494947937
55,ok,1800,280,0.07,31,0.8,0.7,50,0.01,0.01,30,0.37625341828106773,1.9552599130512294,0.09546176559999633,0.6046854013890504,1793,155,0.2807916526810714
56,ok,1800,280,0.05,16,0.6,0.6,30,0.001,0.1,20,0.33940095969771716,1.7138522461212147,0.095861932538001,0.557120430564365,1793,155,0.24353902715971615
57,ok,1800,280,0.07,16,0.7,0.7,50,0.0,0.01,20,0.35588937592931835,1.7962541407985955,0.09235466139236129,0.5680493231445581,1793,155,0.2635347145369571
58,ok,1800,200,0.07,16,0.7,0.7,30,0.001,0.1,20,0.3685451581296313,1.8805844780452416,0.09231567459717682,0.6044390188477854,1793,155,0.27622948353245447
59,ok,1800,160,0.07,16,0.8,0.8,30,0.0,0.01,30,0.3806376577765377,1.977759647042474,0.08126471363156362,0.48480929375156256,1793,155,0.29937294414497406
60,ok,1800,200,0.05,48,0.7,0.6,80,0.001,0.001,30,0.27756205656236266,1.3667130051089484,0.09852988326688537,0.5750100311241513,1793,155,0.17903217329547727
61,ok,1800,280,0.03,48,0.6,0.8,50,0.0,0.001,30,0.39633857688296714,2.0923355294777486,0.09152075960909498,0.4713043803677489,1793,155,0.30481781727387214
62,ok,1800,160,0.05,16,0.8,0.7,80,0.0,0.01,30,0.324610631946877,1.657772046217951,0.08348283767949176,0.4996164290631338,1793,155,0.24112779426738523
63,ok,1800,200,0.07,48,0.7,0.7,80,0.01,0.1,10,0.2960543650021519,1.4387891909146204,0.0862573380408665,0.5086320179921298,1793,155,0.20979702696128538
64,ok,1800,200,0.05,48,0.6,0.6,30,0.001,0.001,10,0.38261429516499657,1.993376054237271,0.09273905399916184,0.5255177875453644,1793,155,0.28987524116583474
65,ok,1800,160,0.07,16,0.7,0.8,30,0.01,0.1,30,0.38910642507571525,2.0144740751510732,0.09015119328629416,0.5205158340729524,1793,155,0.29895523178942107
66,ok,1800,240,0.07,31,0.7,0.8,80,0.01,0.1,20,0.32791189287460126,1.6764383024681615,0.09677642791824775,0.5431027221321838,1793,155,0.2311354649563535
67,ok,1800,240,0.05,31,0.7,0.6,80,0.0,0.001,10,0.24297857051794988,1.141841784856052,0.09495232961138113,0.5377523030498945,1793,155,0.14802624090656874
68,ok,1800,280,0.07,48,0.7,0.8,50,0.01,0.01,30,0.40525317463640037,2.1798309683270047,0.09402263672662203,0.5444219723467747,1793,155,0.31123053790977834
69,ok,1800,280,0.05,16,0.7,0.7,80,0.01,0.1,10,0.2915503182930214,1.4195040900150255,0.09262212055170396,0.5550501346045386,1793,155,0.19892819774131745
70,ok,1800,160,0.03,48,0.8,0.6,80,0.001,0.1,30,0.28237547247275546,1.4183714170387203,0.10648838557217145,0.5971993931660796,1793,155,0.17588708690058402
71,ok,1800,280,0.03,16,0.7,0.7,30,0.01,0.1,20,0.34639105125644876,1.7528830186137714,0.09811323433423752,0.5614475686299923,1793,155,0.24827781692221124
72,ok,1800,280,0.05,31,0.6,0.6,30,0.01,0.1,30,0.4149521857953642,2.207245786192506,0.10037314895290446,0.5667309171129723,1793,155,0.31457903684245975
73,ok,1800,280,0.03,16,0.7,0.6,50,0.0,0.1,30,0.3352248334380157,1.723977290364226,0.09439949762775647,0.5058371552248264,1793,155,0.24082533581025922
74,ok,1800,240,0.07,16,0.6,0.6,30,0.01,0.1,30,0.36443242766339196,1.924751135657445,0.08888822291021131,0.536902354679261,1793,155,0.27554420475318064
75,ok,1800,280,0.07,16,0.7,0.8,30,0.0,0.001,20,0.3864473437416454,2.0092821426334893,0.08991156127499321,0.5515543953427967,1793,155,0.2965357824666522
76,ok,1800,200,0.07,31,0.7,0.7,80,0.001,0.01,20,0.32805204634428653,1.6659684626299123,0.09377570466648069,0.5839184009083135,1793,155,0.23427634167780584
77,ok,1800,200,0.03,16,0.8,0.6,80,0.0,0.01,20,0.25556757714618394,1.2393029227765249,0.11037060071291822,0.5723063529867499,1793,155,0.14519697643326573
78,ok,1800,240,0.05,31,0.6,0.7,30,0.001,0.1,20,0.4359660672694639,2.3580339220957156,0.09000995336538732,0.5104754937468413,1793,155,0.3459561139040766
79,ok,1800,160,0.03,16,0.7,0.7,80,0.001,0.01,30,0.30061845222063815,1.546681697318919,0.09284206165165244,0.5637198739114682,1793,155,0.20777639056898572
80,ok,1800,280,0.03,48,0.6,0.6,80,0.01,0.01,30,0.2741830142035522,1.3198132864334753,0.10274870605167753,0.5398662752620166,1793,155,0.17143430815187466
81,ok,1800,160,0.03,48,0.7,0.7,80,0.001,0.001,20,0.2918500181118624,1.4680684891575955,0.09245831970749406,0.5589324504330131,1793,155,0.19939169840436832
82,ok,1800,160,0.07,31,0.6,0.6,80,0.0,0.01,20,0.29148496516156935,1.4678922279713784,0.09046152447207437,0.5617846649679692,1793,155,0.201023440689495
83,ok,1800,240,0.05,16,0.6,0.8,30,0.01,0.01,30,0.3782058398873597,1.9421528883665642,0.09201315853885228,0.5389782128848972,1793,155,0.2861926813485074
84,ok,1800,240,0.07,16,0.6,0.7,30,0.0,0.01,30,0.36929183794288956,1.8706537930205098,0.09892294093419104,0.6052846688948519,1793,155,0.2703688970086985
85,ok,1800,240,0.07,16,0.6,0.6,80,0.0,0.01,20,0.29148496516156935,1.4678922279713784,0.09046152447207437,0.5617846649679692,1793,155,0.201023440689495
86,ok,1800,160,0.03,48,0.8,0.8,30,0.0,0.001,10,0.4161877984518922,2.170835694013211,0.10285423680501966,0.5339056688857986,1793,155,0.31333356164687254
87,ok,1800,280,0.05,48,0.8,0.8,50,0.0,0.001,10,0.3569219478462833,1.8031447539947367,0.09514378128507704,0.5226650554827302,1793,155,0.2617781665612062
88,ok,1800,280,0.05,16,0.8,0.7,80,0.01,0.01,30,0.3262398163494137,1.6613278601047379,0.09055090783411296,0.5278600161278592,1793,155,0.23568890851530072
89,ok,1800,200,0.07,31,0.6,0.7,80,0.001,0.001,10,0.2939388884827295,1.4574224034381233,0.09548500853842713,0.5288854467065903,1793,155,0.19845387994430236
90,ok,1800,160,0.05,48,0.8,0.7,30,0.0,0.01,30,0.4488107448693981,2.5186446018360864,0.09097746913895682,0.5723570291311728,1793,155,0.35783327573044127
91,ok,1800,280,0.03,31,0.8,0.7,50,0.0,0.001,10,0.3246967888711022,1.6019573257679744,0.10157443208646647,0.5643381371385371,1793,155,0.22312235678463574
92,ok,1800,280,0.05,31,0.7,0.7,50,0.01,0.1,10,0.34762449013946406,1.7240321342681957,0.08668292383680314,0.544848092190936,1793,155,0.2609415663026609
93,ok,1800,280,0.07,48,0.6,0.8,50,0.01,0.001,20,0.3996355966143963,2.1111544160567552,0.09075609610286038,0.5239241569301217,1793,155,0.3088795005115359
94,ok,1800,200,0.07,48,0.6,0.8,50,0.0,0.1,30,0.388140518944255,2.0363192148581417,0.08903985849067064,0.5147458379810955,1793,155,0.29910066045358435
95,ok,1800,200,0.05,31,0.6,0.6,80,0.0,0.1,10,0.25318790309361966,1.2040145559187536,0.09658406982642467,0.5796372892074387,1793,155,0.156603833267195
96,ok,1800,240,0.05,31,0.7,0.7,80,0.0,0.001,10,0.2901453545392195,1.4051458522905667,0.09033235064903501,0.5361857604160165,1793,155,0.19981300389018453
97,ok,1800,280,0.07,48,0.7,0.6,30,0.001,0.001,30,0.3900061055667489,2.0244160730647263,0.07595664773791776,0.4572127218105543,1793,155,0.31404945782883115
98,ok,1800,160,0.05,48,0.8,0.6,50,0.0,0.001,30,0.3322974224920728,1.64618460015021,0.09436119004248533,0.4977650745677827,1793,155,0.23793623244958745
99,ok,1800,160,0.03,48,0.6,0.7,30,0.0,0.001,20,0.4422549324269975,2.379706361228429,0.10964475267087348,0.6246824407205946,1793,155,0.332610179756124
100,ok,1800,280,0.05,16,0.7,0.7,30,0.001,0.001,10,0.3457384795542266,1.7152812257895726,0.0899786980146871,0.5482288420809032,1793,155,0.2557597815395395
101,ok,1800,200,0.07,16,0.6,0.8,80,0.001,0.01,30,0.35934706307394537,1.867034888475971,0.0946329581693065,0.5675322955784987,1793,155,0.26471410490463887
102,ok,1800,280,0.07,16,0.6,0.6,30,0.01,0.1,30,0.36443242766339196,1.924751135657445,0.08888822291021131,0.536902354679261,1793,155,0.27554420475318064
103,ok,1800,280,0.05,48,0.8,0.7,30,0.01,0.01,30,0.4393741360069418,2.3703428521400167,0.08635301696953686,0.5409949630064714,1793,155,0.35302111903740496
104,ok,1800,240,0.03,16,0.7,0.7,80,0.01,0.1,20,0.29360436872572077,1.4820237224325221,0.09511447598532095,0.553483041712863,1793,155,0.1984898927403998
105,ok,1800,280,0.03,31,0.8,0.8,80,0.01,0.1,10,0.28645642318528863,1.3769441895330394,0.09614334443501367,0.5117345569996977,1793,155,0.19031307875027498
106,ok,1800,200,0.05,16,0.7,0.7,80,0.001,0.1,20,0.31989381940884665,1.5886599952079652,0.08986686529786166,0.5703906714449856,1793,155,0.230026954110985
107,ok,1800,240,0.05,16,0.7,0.7,80,0.0,0.01,10,0.2901391669540896,1.4050303704076879,0.0903234213470414,0.5361327332145864,1793,155,0.19981574560704818
108,ok,1800,280,0.05,16,0.8,0.7,50,0.001,0.1,10,0.327420728090369,1.60593724782381,0.0974196937410021,0.5802987847223248,1793,155,0.2300010343493669
109,ok,1800,200,0.03,16,0.6,0.7,30,0.001,0.001,30,0.37863028118576514,1.9619553167622077,0.10935629880283469,0.6527848130082307,1793,155,0.26927398238293043
110,ok,1800,240,0.03,31,0.7,0.6,30,0.0,0.1,20,0.37790126345375774,1.9483227002298849,0.09308256225062338,0.5132869338378941,1793,155,0.28481870120313435
111,ok,1800,240,0.07,31,0.6,0.7,80,0.01,0.01,30,0.32724304504509066,1.6743869432572938,0.09483410305913915,0.5360481684640186,1793,155,0.23240894198595152
112,ok,1800,200,0.05,31,0.7,0.8,80,0.01,0.01,30,0.34500088947487767,1.7505324106735038,0.10210321451987768,0.551321321632572,1793,155,0.24289767495499998
113,ok,1800,160,0.07,48,0.8,0.8,50,0.01,0.1,10,0.3863281679742478,1.9677967463001549,0.09291502644842367,0.5696499690752679,1793,155,0.2934131415258241
114,ok,1800,240,0.07,16,0.8,0.6,30,0.001,0.01,10,0.3285465187749826,1.6467440214274962,0.08305565947638349,0.5251462977688346,1793,155,0.2454908592985991
115,ok,1800,160,0.03,48,0.6,0.8,30,0.0,0.001,20,0.44377577502639076,2.4784200838295365,0.10563534124361638,0.586854197797416,1793,155,0.33814043378277436
116,ok,1800,160,0.03,16,0.6,0.6,80,0.01,0.1,10,0.2293112598591103,1.052085330826562,0.10434964466917995,0.536627535436019,1793,155,0.12496161518993035
117,ok,1800,200,0.03,48,0.7,0.6,80,0.001,0.1,10,0.22406659716699043,1.030211450198855,0.1006657252658793,0.530791510364966,1793,155,0.12340087190111113
118,ok,1800,240,0.03,48,0.7,0.6,30,0.0,0.001,10,0.3594222694120378,1.7842871457360894,0.09165651143533941,0.5129084566770917,1793,155,0.2677657579766984
119,ok,1800,240,0.07,31,0.6,0.7,50,0.0,0.01,30,0.3873209637374121,2.052833422792636,0.0976824160964118,0.6044631925374248,1793,155,0.2896385476410003
120,ok,1800,200,0.03,16,0.6,0.6,30,0.0,0.01,30,0.337471162217493,1.693392539095928,0.10788915202145698,0.6053365140983449,1793,155,0.22958201019603602
121,ok,1800,160,0.03,16,0.8,0.8,80,0.001,0.1,20,0.3026965363963246,1.4922713111802595,0.09945916486147288,0.5341828032075191,1793,155,0.20323737153485172
122,ok,1800,280,0.03,31,0.8,0.8,50,0.001,0.01,20,0.37908217388212645,1.9798005278061994,0.10114227659833507,0.520568735025845,1793,155,0.27793989728379137
123,ok,1800,160,0.03,31,0.8,0.6,30,0.01,0.01,20,0.383230817468002,1.982222697328945,0.10628276142926989,0.5610625194159092,1793,155,0.2769480560387321
124,ok,1800,280,0.05,48,0.7,0.8,30,0.0,0.001,10,0.45752910466449614,2.4643305815104846,0.0844205692232966,0.4663154524035566,1793,155,0.37310853544119954
125,ok,1800,200,0.03,48,0.7,0.7,50,0.0,0.001,30,0.3677539159948627,1.9223935021227443,0.10449701288042397,0.5702709807737036,1793,155,0.2632569031144387
126,ok,1800,240,0.07,16,0.8,0.7,80,0.001,0.01,20,0.3192676359141415,1.6273234416157396,0.08021468483182724,0.5150980683185359,1793,155,0.23905295108231422
127,ok,1800,240,0.05,48,0.8,0.6,80,0.01,0.1,20,0.2595376359105048,1.2553657906510418,0.10704399745384541,0.5911054213841014,1793,155,0.15249363845665942
128,ok,1800,200,0.07,31,0.7,0.7,80,0.01,0.01,20,0.31598497456270347,1.5642895136641375,0.08615711174526984,0.5154376331823729,1793,155,0.22982786281743361
129,ok,1800,240,0.03,48,0.7,0.8,50,0.001,0.001,30,0.38645958583560686,2.066299696692429,0.10064361825631177,0.5353155913016974,1793,155,0.28581596757929506
130,ok,1800,160,0.05,48,0.8,0.7,30,0.01,0.001,10,0.41104995665488875,2.0953586269270525,0.0834866836147782,0.5209954593545855,1793,155,0.32756327304011057
131,ok,1800,200,0.05,16,0.6,0.8,80,0.0,0.001,10,0.3206277635478035,1.6133935941156032,0.10134505159439079,0.5530390882858304,1793,155,0.2192827119534127
132,ok,1800,160,0.07,31,0.8,0.6,50,0.0,0.1,20,0.33259008521256095,1.6306616406706584,0.08884205691180698,0.49375289175731696,1793,155,0.24374802830075398
133,ok,1800,160,0.07,31,0.7,0.8,30,0.01,0.001,10,0.47016513840960006,2.6189766751104724,0.08888559046892583,0.5809519496640184,1793,155,0.3812795479406742
134,ok,1800,240,0.03,48,0.6,0.7,30,0.0,0.1,20,0.44773251531783115,2.4304701675503506,0.11099465957273241,0.661144808158248,1793,155,0.33673785574509874
135,ok,1800,160,0.05,31,0.8,0.6,30,0.0,0.01,10,0.36461764518994566,1.8592892599218125,0.08756920639979524,0.5168102112960536,1793,155,0.2770484387901504
136,ok,1800,200,0.05,16,0.8,0.8,80,0.001,0.1,30,0.31939261622754184,1.612245528200336,0.08868817499217611,0.497544869518964,1793,155,0.2307044412353657
137,ok,1800,160,0.03,48,0.7,0.6,50,0.001,0.1,20,0.31994997104033923,1.6098238522388115,0.09684425174025907,0.5146627631852395,1793,155,0.22310571930008016
138,ok,1800,160,0.03,16,0.8,0.6,80,0.001,0.01,30,0.281830483859706,1.4141354360380922,0.1076161941395635,0.5982616024097558,1793,155,0.1742142897201425
139,ok,1800,160,0.05,48,0.7,0.7,80,0.0,0.1,20,0.31941540879376895,1.578409835480732,0.09089110099547167,0.572038561063244,1793,155,0.2285243077982973
140,ok,1800,240,0.03,31,0.6,0.7,50,0.0,0.001,30,0.37990164794637227,1.985838758906772,0.10545539111363722,0.6064712660641505,1793,155,0.27444625683273505
141,ok,1800,200,0.03,31,0.7,0.7,50,0.0,0.01,10,0.33079299165194703,1.647738403921517,0.10339763715234332,0.5478231369578774,1793,155,0.2273953544996037
142,ok,1800,160,0.07,31,0.6,0.6,80,0.001,0.01,30,0.29855322218485536,1.5103247379149487,0.09201851806020737,0.5713393302898909,1793,155,0.20653470412464797
143,ok,1800,280,0.05,16,0.8,0.7,80,0.001,0.1,20,0.3117848434776488,1.572067131036262,0.08603758613962934,0.5047038444109363,1793,155,0.22574725733801945
144,ok,1800,280,0.03,31,0.6,0.7,80,0.01,0.1,10,0.26734818127072424,1.2628080820922962,0.10119188785685382,0.5416179078533051,1793,155,0.16615629341387042
145,ok,1800,240,0.05,16,0.8,0.6,80,0.001,0.001,20,0.26289750652361393,1.2685205128705588,0.10796076163914706,0.6184032324116562,1793,155,0.15493674488446688
146,ok,1800,240,0.03,16,0.8,0.8,50,0.001,0.001,30,0.3749864980580078,1.9502400468510857,0.10479773151985698,0.5473114606557635,1793,155,0.2701887665381508
147,ok,1800,240,0.07,48,0.7,0.7,80,0.0,0.001,30,0.3392943461313499,1.7465711112142657,0.09527446955692354,0.6014127580252911,1793,155,0.24401987657442636
148,ok,1800,160,0.07,48,0.6,0.7,80,0.0,0.1,30,0.3185785740983397,1.6116921618129607,0.09900064958870422,0.568295121116034,1793,155,0.21957792450963545
149,ok,1800,280,0.07,31,0.8,0.8,30,0.0,0.001,30,0.4653360473988695,2.5289637766062367,0.08729466360369988,0.5557468489066103,1793,155,0.37804138379516966
150,ok,1800,200,0.03,31,0.6,0.7,30,0.01,0.1,10,0.40317152377406534,2.0631483978547545,0.10810591535458429,0.6377410447460271,1793,155,0.29506560841948104
151,ok,1800,160,0.07,31,0.8,0.6,30,0.01,0.1,30,0.4257176052125007,2.32858866009907,0.08880069257659017,0.5349181418167277,1793,155,0.3369169126359105
152,ok,1800,280,0.05,48,0.7,0.7,80,0.01,0.01,30,0.33093507015538554,1.6853380737502153,0.09561836943674419,0.5989166010001383,1793,155,0.23531670071864136
153,ok,1800,280,0.07,48,0.7,0.6,50,0.001,0.001,20,0.3339157338746534,1.6844904443344098,0.08853425206544355,0.5143627293635544,1793,155,0.24538148180920985
154,ok,1800,160,0.07,48,0.8,0.7,80,0.01,0.1,10,0.31543259316619277,1.5903940441644393,0.08700805984783529,0.5389724326551527,1793,155,0.2284245333183575
155,ok,1800,240,0.03,16,0.6,0.8,50,0.0,0.001,20,0.34276902533002185,1.7117467071993238,0.09811761555038621,0.49918182358517205,1793,155,0.24465140977963562
156,ok,1800,280,0.05,31,0.7,0.6,50,0.01,0.001,30,0.3306846054578184,1.6441015943767652,0.09131057540143846,0.48725679881605916,1793,155,0.23937403005637997
157,ok,1800,280,0.03,16,0.8,0.6,30,0.001,0.001,20,0.3435206497459182,1.7072739881993808,0.10162968960171118,0.5625030455412918,1793,155,0.24189096014420705
158,ok,1800,200,0.07,16,0.7,0.7,30,0.0,0.01,30,0.3839466292695126,1.9527494889852695,0.08511122471218459,0.5110375186461638,1793,155,0.29883540455732804
159,ok,1800,160,0.07,31,0.6,0.8,30,0.0,0.001,30,0.4730149165237892,2.7647248600378322,0.08805263882465589,0.5371018908406945,1793,155,0.38496227769913327
160,ok,1800,200,0.03,48,0.8,0.7,30,0.0,0.001,30,0.42564077607054907,2.3389750652293255,0.0892801646665938,0.49975924219139306,1793,155,0.33636061140395523
161,ok,1800,240,0.07,48,0.7,0.6,80,0.0,0.01,10,0.2487904764555196,1.1985690057759781,0.08840004437015529,0.5087416711133601,1793,155,0.1603904320853643
162,ok,1800,280,0.05,31,0.8,0.7,50,0.001,0.001,30,0.3643986925404802,1.9257782364864064,0.10720885032077267,0.6457488039302548,1793,155,0.25718984221970753
163,ok,1800,280,0.03,16,0.8,0.8,30,0.001,0.1,20,0.36485182382398695,1.835954197843222,0.10463937577969835,0.5604322119170223,1793,155,0.2602124480442886
164,ok,1800,160,0.03,48,0.6,0.7,80,0.01,0.01,10,0.2665413758823853,1.2596566624971548,0.10186502889233397,0.5481198798153287,1793,155,0.16467634699005135
165,ok,1800,280,0.03,16,0.8,0.6,30,0.01,0.001,10,0.31416004085277727,1.5369210847015047,0.09939081989493193,0.5344673195664719,1793,155,0.21476922095784534
166,ok,1800,160,0.03,16,0.8,0.6,50,0.01,0.001,20,0.31148617119750266,1.543967692705701,0.10006346842882051,0.5253501408639998,1793,155,0.21142270276868214
167,ok,1800,160,0.03,31,0.6,0.7,80,0.0,0.1,10,0.26550089647621444,1.2598439936024632,0.10190791373538143,0.5568095226463502,1793,155,0.163592982740833
168,ok,1800,200,0.07,48,0.6,0.8,80,0.01,0.01,10,0.33296090082543234,1.7025112265323137,0.09862353612283797,0.575173350210578,1793,155,0.23433736470259436
169,ok,1800,160,0.07,31,0.7,0.6,50,0.001,0.1,30,0.33825757151729374,1.7296596553708128,0.08995323450712145,0.5410366785228315,1793,155,0.2483043370101723
170,ok,1800,240,0.07,48,0.6,0.6,80,0.0,0.1,20,0.29085990762624186,1.4617656669676427,0.08997005320836694,0.5588187154796396,1793,155,0.20088985441787494
171,ok,1800,280,0.07,48,0.6,0.8,50,0.01,0.001,10,0.3796174172217889,1.9660102355741509,0.08736282206887183,0.5072738438969798,1793,155,0.2922545951529171
172,ok,1800,200,0.05,16,0.6,0.8,30,0.001,0.001,20,0.37211337724896376,1.8840576659147892,0.09511273306549266,0.5591973367050844,1793,155,0.2770006441834711
173,ok,1800,240,0.05,16,0.6,0.8,80,0.01,0.1,10,0.3202163852276874,1.6202015298227446,0.09861874262252887,0.5303975343041776,1793,155,0.22159764260515855
174,ok,1800,200,0.05,16,0.8,0.6,30,0.0,0.01,30,0.3573001739942558,1.836165884815185,0.09682915897943403,0.5843065014078476,1793,155,0.2604710150148217
175,ok,1800,200,0.03,48,0.7,0.8,80,0.0,0.001,20,0.3316600648990357,1.6986386700627574,0.10286070357031468,0.5291832889360233,1793,155,0.22879936132872103
